0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.0,0.0,0.0,0.9999966621398926,0.02389986762007877,-0.07351033049830154,0.05905803005946645,0.9999940395355225,0.03650511081473346,-0.07312391234512991,0.058860128460354245,0.999995231628418,0.04773649520998133,-0.07170367716233607,0.05859860604709526,0.9999949932098389,-0.023377364142848488,-0.07589498072639586,0.048498343167106696,0.9999903440475464,-0.0413621881297507,-0.07838273131879427,0.04815503741530476,0.9999915361404419,-0.058898305980996456,-0.08119163781245717,0.04800550052801355,0.9999912977218628,0.053246038515848665,-0.04594749491243712,0.4206118501737999,0.9999929666519165,-0.08551904208901129,-0.06091733310063507,0.3785629056342312,0.999984622001648,0.021051645362580685,0.09204515169277458,0.17886899834762823,0.9999980926513672,-0.04584255112721882,0.08547269579362173,0.16217542280049135,0.9999974966049194,0.17459102206591537,0.37408219139431853,0.7448401390079448,0.9999866485595703,-0.27440343550846386,0.37897345189186754,0.6980944027388859,0.999958872795105,0.1908239712260155,1.3989006623261733,1.007426190198815,0.9766180515289307,-0.4776631574202872,1.3945366377333024,0.9501964492471439,0.9816250205039978,-0.011012033251090424,3.851149472400946,0.531967542626752,0.9450443983078003,-0.5521290190498102,4.059261034672084,0.6088314019332477,0.9036117196083069,-0.0725757388235806,3.2284724710154866,0.029686149219176904,0.9064030647277832,-0.36022723592510186,3.386803522890186,0.07940474626685588,0.8475722074508667,-0.15947277797464213,3.3110776455819897,-0.15521418335178386,0.9097591638565063,-0.2749640178624065,3.4901604070177394,-0.07693387474390968,0.8555166721343994,-0.15881468932502077,3.638456711253994,0.3646333433400493,0.8938257098197937,-0.3133042070432717,3.7621959872170128,0.4375049011725442,0.8428602814674377,0.05166420958554014,1.4447963233634444,0.9927512988589561,0.9996815919876099,-0.22579554006848054,1.4415872276459143,0.9930982400647985,0.9995853304862976,0.16465281131407986,1.4184476103217418,-0.8414867583091438,0.9963339567184448,-0.3373424285719449,1.5927988327373208,-0.7835824326807421,0.9926995635032654,0.0035947217179882274,1.6856441248959146,-0.30812703163787186,0.980273962020874,-0.14514714598972836,1.6258998844236665,-0.30923892640618394,0.9791460037231445,-0.042724770778667265,1.6687103191528534,-0.27613844046123115,0.9442479610443115,-0.12440176296050734,1.6006004413460504,-0.28590575744501207,0.914802074432373,0.020737160564326028,1.3844336948130613,-0.505059737165188,0.9764734506607056,-0.1075710810607757,1.3347102603680014,-0.5001063584052263,0.9668089747428894
0.0,0.0,0.0,0.9999967217445374,0.021789037037626108,-0.0733795918317643,0.06587406544717002,0.9999942779541016,0.03403207694076035,-0.07295042333703038,0.06569446249024972,0.9999953508377075,0.04522286450385569,-0.07216424024015188,0.0654912151863378,0.9999951720237732,-0.022594357185723443,-0.07555334877337372,0.05205666835717903,0.9999908208847046,-0.041024803768045334,-0.07787356265039438,0.051728102470451884,0.9999918937683105,-0.058123212083227134,-0.08038510877285181,0.05149215710515941,0.9999917149543762,0.0485336298315098,-0.043624329813107515,0.42325766513124363,0.9999932050704956,-0.0845170334783979,-0.05693320199133466,0.37373584904833923,0.99998539686203,0.02032287629123928,0.08415930539866337,0.17810542638989466,0.999998152256012,-0.04082899301089152,0.08053993284245174,0.1573814923066053,0.999997615814209,0.15929213108967505,0.3537332186024828,0.6900446198136271,0.9999840259552002,-0.2595155356415426,0.357052671425548,0.6397818476959974,0.9999579787254333,0.19855737530459508,1.5158607529450903,0.8420554459338042,0.9740421175956726,-0.5139822627621039,1.5233870574188064,0.7614661545795763,0.9812377095222473,-0.010501157069814832,4.356961614511954,-0.3634697841462589,0.940960168838501,-0.610621256819916,4.622912848336616,-0.34937977560363925,0.9052215814590454,-0.06501060028488996,2.9165079111540977,-0.576282167115407,0.9025658965110779,-0.32355406900171135,3.0719990422360763,-0.5621820767815381,0.8506298065185547,-0.13166909664087764,2.800266455639734,-0.6982890355999029,0.9062666296958923,-0.23036439244051266,2.9648936031498625,-0.6678240609013317,0.8585045337677002,-0.16056386693180497,3.705312979240185,-0.40951836684721743,0.8908044099807739,-0.3170685646018597,3.882915543708848,-0.3622061878485756,0.8458533883094788,0.045970719769090326,1.40045007215581,0.8819644291085492,0.9996756315231323,-0.21907701590159648,1.4169018810728395,0.8732784636546772,0.9995790719985962,0.1758089388818708,1.5565107956326194,-0.9226086266863901,0.996038019657135,-0.3685105562439369,1.6968375314009565,-0.8875077187812224,0.9926987290382385,0.0007568429792519306,1.6986406798668954,-0.3779280001564452,0.9791059494018555,-0.14775500989462512,1.6207137397332703,-0.36997004533023226,0.9782480597496033,-0.04342252261086479,1.6697246719024788,-0.34725434527752613,0.9427405595779419,-0.1250630502174954,1.5947279015696227,-0.35051623656873476,0.9145294427871704,0.016953528360490362,1.3829602185989156,-0.5635404575423146,0.9757970571517944,-0.10799101054441716,1.3350136680650222,-0.5469884855577063,0.9655464887619019
0.0,0.0,0.0,0.9999967217445374,0.020782751430652318,-0.07279278389707576,0.06580211854459407,0.9999944567680359,0.032975807281712365,-0.07236020661288825,0.06559652660329848,0.9999954104423523,0.04460971357474358,-0.07174308414454435,0.0653942975662567,0.9999952912330627,-0.022533714638815885,-0.07507454546655105,0.053012347716496155,0.9999911785125732,-0.04143100205043349,-0.07742479644843911,0.052690997936324896,0.9999921321868896,-0.05852319062118859,-0.07997097708960202,0.05244004475789283,0.9999920129776001,0.04805184186975846,-0.04277092012384358,0.4147105654852081,0.9999932646751404,-0.0853925825445117,-0.055911282088647374,0.3690038531313711,0.999985933303833,0.01987679736483638,0.08155311957140916,0.1737683649546891,0.9999982118606567,-0.039315392266122004,0.07867978379925514,0.15444507198128893,0.9999977350234985,0.15564371524167056,0.3535902666507425,0.6608640343588904,0.9999815225601196,-0.2568716334825965,0.3502371922778743,0.6157366552685932,0.9999570250511169,0.20455195302862142,1.6095909462680564,0.7655969912612688,0.9717274308204651,-0.5202236939900566,1.5461200145483618,0.6892628346129461,0.9805628657341003,-0.01571791082564761,4.269413485380987,-0.6254122960291706,0.9385107755661011,-0.601505726341972,4.57609468630444,-0.5115577483298578,0.9060152173042297,-0.06479909003136634,2.800872429436864,-0.7113982590698505,0.9007551074028015,-0.32064466802985725,3.047130642547114,-0.6555308295604312,0.8526498079299927,-0.1279674999548289,2.672535768072263,-0.8128664639133267,0.9046424627304077,-0.23165375886365747,2.9334814530238607,-0.7573757314873304,0.8605452179908752,-0.16066611280540843,3.5888722105321467,-0.6055572087764588,0.8895062208175659,-0.3207022748027433,3.848360672122117,-0.4910385320816281,0.8480527997016907,0.04389136420853105,1.435264057758433,0.8317393788956011,0.999672532081604,-0.22494071849258918,1.4516075202782373,0.82104309126828,0.9995736479759216,0.17493637287122998,1.5939230768549477,-0.9652428725976668,0.9957814812660217,-0.37846809760546546,1.6934250732136222,-0.9488564780089541,0.9926677942276001,0.0024725077131504086,1.6817604297042161,-0.4321758809876404,0.9782532453536987,-0.1460083798273282,1.6108751795307579,-0.41552594931114706,0.9771820306777954,-0.035977916726073214,1.647893623635942,-0.40095676818978443,0.9415531158447266,-0.12094087801013505,1.5870169200022202,-0.3960317889858846,0.9139548540115356,0.015721285577152133,1.3619663899342227,-0.6017703370013394,0.9752808213233948,-0.10162949355966847,1.327925133426924,-0.5765364474649415,0.9645272493362427
0.0,0.0,0.0,0.9999966025352478,0.021198176944804668,-0.07311393963940466,0.06359175809743874,0.9999944567680359,0.03354046516593621,-0.07259315061966452,0.06339414803831067,0.9999952912330627,0.04567917174203273,-0.07224924938958328,0.0631385161330994,0.999995231628418,-0.021872468769121394,-0.07589517900414072,0.051599518107621506,0.9999912977218628,-0.041120521648618756,-0.07845670309343272,0.05125740530453897,0.9999921321868896,-0.05842098335428006,-0.08118598383147713,0.05102180568561971,0.9999921917915344,0.050687840660068775,-0.043215122535599164,0.41440885373398806,0.999993085861206,-0.08665866406367333,-0.05724381344813422,0.37105532625912097,0.9999861717224121,0.01971184094778022,0.08103249806941874,0.1747987156410243,0.9999982118606567,-0.03961081574456668,0.07837662322417911,0.1567996618116122,0.9999977946281433,0.15814916472897625,0.356510289810752,0.6747480009620529,0.9999787211418152,-0.25875054427251165,0.3503895500853323,0.6289701799236721,0.9999564290046692,0.20713414530747765,1.6273176202199464,0.787601216353569,0.9698871970176697,-0.5223697096048091,1.559382277171283,0.7134691104821294,0.9799333214759827,-0.012129050546342758,4.2490404221131985,-0.5811633149016602,0.9347954988479614,-0.5954709870400984,4.550925894401327,-0.4745195952550535,0.9064570665359497,-0.06098635115132453,2.7780564522937685,-0.6830506353632829,0.8967339992523193,-0.31794520528853193,3.0337850571739957,-0.6394412535989873,0.8538437485694885,-0.1222312714415118,2.653226744179647,-0.784870564608177,0.9008194208145142,-0.23363644056086705,2.9191037493635066,-0.7431607469580047,0.8617519736289978,-0.15212575181719037,3.562662941351161,-0.5677405113250154,0.885552167892456,-0.328578130842483,3.8810288734449916,-0.47145365082222673,0.8489702343940735,0.0433868344526072,1.4112026841610474,0.8486528316155655,0.9996748566627502,-0.22168131327726046,1.4229737377915053,0.839847724616743,0.9995774626731873,0.17347337754411876,1.6091100554473712,-0.9376631853750826,0.9956186413764954,-0.382765593680978,1.7134284964833502,-0.9238614788229913,0.9927383661270142,0.00494816405492322,1.6841963258934673,-0.4024807962959263,0.9778282046318054,-0.14913409174626815,1.6187186343530675,-0.393727082386339,0.9770402908325195,-0.034493381402121596,1.6456601772728978,-0.3656073510380718,0.9412670135498047,-0.1228910194183223,1.5954516603996631,-0.37296027768039314,0.9147539138793945,0.017053921688311456,1.370609810864664,-0.582168567092852,0.9751636385917664,-0.11280461902049777,1.3414319318970984,-0.5896617290360067,0.9646018147468567
0.0,0.0,0.0,0.9999961853027344,0.02213308433282693,-0.07277093658564768,0.06426815442991574,0.999994158744812,0.03445951984243808,-0.07218907313289612,0.06405300539338844,0.9999948143959045,0.047049028520388364,-0.07213731728820895,0.06372028486350284,0.9999948143959045,-0.020464900607921874,-0.0767648829469307,0.05456014694114268,0.9999910593032837,-0.0393298096592395,-0.07993654647239315,0.05417492288422386,0.9999916553497314,-0.05647205223718977,-0.08327405280407087,0.053854298804253235,0.9999919533729553,0.053319317179151754,-0.04339233989875535,0.4338927198757585,0.9999924302101135,-0.0850795624686553,-0.05990341307351195,0.3963002303437249,0.9999861717224121,0.01914327151110817,0.07964933868265836,0.18392888385588751,0.999998152256012,-0.039763121768187845,0.0759027202936925,0.1686055180095606,0.9999977946281433,0.15769661681035205,0.35330426503266843,0.7165844223586386,0.999976634979248,-0.2558657078001263,0.341288300599664,0.6716214516511868,0.9999566674232483,0.20851226740285728,1.678301056500609,0.869805650552578,0.9695063829421997,-0.5194384887211297,1.5524187371078988,0.7964966945053662,0.980080246925354,-0.015212913545980923,4.174232816627325,-0.5706295496040935,0.9334028959274292,-0.6073320645249229,4.778641670847913,-0.25061360150317147,0.9065481424331665,-0.059704586039691476,2.638447650638522,-0.6750677181093738,0.8950914144515991,-0.31542413640800515,3.144203024556818,-0.5272996725937039,0.8535847067832947,-0.11502950652635577,2.4870101831783806,-0.758091834589293,0.8991657495498657,-0.21904077593688684,3.0161367354364494,-0.640503069433866,0.8613349795341492,-0.14943851771863012,3.459000770217519,-0.5524139096393744,0.8837903738021851,-0.3133958011983726,4.059332685623646,-0.29598467788995164,0.848331868648529,0.039774556596931694,1.304080386903314,0.916694570023272,0.9996797442436218,-0.20666125014532039,1.3148657079278279,0.9095390207860637,0.9995828866958618,0.18516029620233143,1.7650523576013546,-0.8483021671487889,0.9944465756416321,-0.4215795466855327,1.876217018199739,-0.8413397853113094,0.9920475482940674,0.003648489159749661,1.6594881399648966,-0.3243195936780518,0.9730197787284851,-0.15388728805908428,1.6595104189796337,-0.3166176034867147,0.9720019102096558,-0.033661735228190444,1.622404265902633,-0.30233920431759653,0.9362613558769226,-0.12390701300262136,1.6238029782354289,-0.2961562446059718,0.9077995419502258,0.02024871643036587,1.3713947308177388,-0.5508822754501185,0.9710454940795898,-0.11310874411663373,1.3689532345286959,-0.5281129998119376,0.9582616090774536
0.0,0.0,0.0,0.9999954104423523,0.022574659817557647,-0.07263879641735799,0.05956521199357988,0.9999933838844299,0.03483420822521963,-0.07176060037863084,0.059391321156327274,0.9999936819076538,0.047754462958818404,-0.07146682474197973,0.05908638792258242,0.9999938607215881,-0.019147132102333486,-0.07834463895685334,0.050914396210418544,0.9999902248382568,-0.03749837866430337,-0.08220028905020811,0.05049917166297872,0.9999904632568359,-0.05478898281677944,-0.08620030996218046,0.05013198576469565,0.999991238117218,0.05439433566999851,-0.043060437851470505,0.4226759410962067,0.9999904632568359,-0.0852070826862334,-0.06359865255688676,0.38701546165539374,0.9999851584434509,0.018668542062705924,0.07877453059617062,0.18060931286514212,0.9999978542327881,-0.039181839295979695,0.07375459518401406,0.16678334107597304,0.999997615814209,0.15983451013158048,0.35702279157892697,0.7154757796943415,0.9999711513519287,-0.25671814189270714,0.33637305858943756,0.6721802484624901,0.9999555349349976,0.19876702168266414,1.6434060653152485,0.8995250423748015,0.9667834639549255,-0.4936246886761216,1.506219672726534,0.8393230426932577,0.9794238805770874,-0.03358729728569293,4.41071448313894,-0.31368582168879594,0.9260801076889038,-0.5852187500026795,4.818958283172277,0.03645885676200252,0.9024913311004639,-0.06994410289043104,2.8794991878715934,-0.5419742670814263,0.8863320350646973,-0.31639753792868447,3.3652546961160437,-0.38153166301357555,0.8473836183547974,-0.1278474529771474,2.7283777493785824,-0.6442532382475319,0.8908056020736694,-0.22392695337548116,3.27445568176347,-0.5123225247448793,0.8554032444953918,-0.16334808949761917,3.638181934898133,-0.3543092391669011,0.875677764415741,-0.3013730177369405,4.125939873228589,-0.07186717795611255,0.842750608921051,0.04170188301589004,1.31679954952164,0.9304795585824807,0.9996644258499146,-0.2088318320710221,1.3305980599746396,0.9218641907811878,0.9995678067207336,0.18632526051624074,1.794227741383982,-0.837680712456202,0.9927463531494141,-0.42499394361492904,1.872120409896556,-0.8294565898830029,0.9912025332450867,0.0020355999065961913,1.6325644471960916,-0.3560644855462336,0.9671918153762817,-0.14799869904727325,1.6433373033053118,-0.341599036180663,0.9664636850357056,-0.033832245010386564,1.5955765441750538,-0.33692724729960144,0.9301464557647705,-0.11625669732423743,1.6056398074224294,-0.32158208245393566,0.9024357795715332,0.019165511723814734,1.3466244105360587,-0.5710385134500708,0.9663580060005188,-0.11071685165204001,1.3536345925835038,-0.5322018487933127,0.9517238736152649
0.0,0.0,0.0,0.9999951124191284,0.02344381840327068,-0.07389050276542862,0.058804159967573356,0.9999931454658508,0.03596259656398269,-0.07319616164232513,0.05862054338261339,0.9999932646751404,0.04930372952421723,-0.07310123057501185,0.058307596604484216,0.9999935030937195,-0.018501212827255274,-0.08001645720860988,0.04888734933444748,0.9999900460243225,-0.036710825493835135,-0.08432350502581007,0.048464990571864514,0.9999901056289673,-0.05417493525799516,-0.08883850031395897,0.04810261591130905,0.9999910593032837,0.05636607847341389,-0.044985924522843154,0.41655746409008637,0.9999897480010986,-0.0854776903288572,-0.06673503203057425,0.37517466299073254,0.9999850988388062,0.018847335502300357,0.07888653317379475,0.1789013423208685,0.9999977946281433,-0.039124128650607194,0.07385913590482791,0.16362947046456713,0.999997615814209,0.16290161115660473,0.36050724960070635,0.7106492125241781,0.9999691843986511,-0.2615160441239501,0.3363720013956131,0.6620944518724093,0.9999561309814453,0.20024031215644017,1.652388258358459,0.9017643112075563,0.9656749963760376,-0.4997842680783166,1.5128050361482852,0.839775447134381,0.9792977571487427,-0.036590646599747895,4.368129402405016,-0.30311165743036694,0.9239002466201782,-0.5917606209182961,4.776828813319614,0.08244197660588747,0.9035226106643677,-0.07227576550761089,2.86562909346876,-0.5354670717923647,0.8837468028068542,-0.32594082812580455,3.390319092749402,-0.3388585986725936,0.8490147590637207,-0.13005100543441964,2.721845776131415,-0.6349347311599101,0.8883902430534363,-0.23204805512956936,3.303073118166076,-0.4805623040832987,0.8570367693901062,-0.1657669071199107,3.6169572983993796,-0.3442945835750423,0.8734382390975952,-0.3068666710805018,4.095344663974226,-0.03284472071237968,0.8445456027984619,0.04157023386447845,1.3377245041467083,0.929150130440583,0.9996612071990967,-0.21375868267381343,1.349910945304258,0.9207685498446677,0.9995658993721008,0.184225024801933,1.8009940681458552,-0.8220797471444056,0.9920271635055542,-0.42061811870282956,1.8362569228137329,-0.8324052649726777,0.9909533262252808,0.0025364099800630133,1.6454702187777002,-0.3455266283025464,0.9648856520652771,-0.1481537503243443,1.636838571842476,-0.3399934712189438,0.9640083312988281,-0.03357473551525437,1.6095405296736442,-0.3209958885079021,0.9272150993347168,-0.11736802903196096,1.601812178533999,-0.3185321433720367,0.8990926146507263,0.019192249662507835,1.360251707877597,-0.5535335992998761,0.9643479585647583,-0.11392620420859835,1.3524624223190687,-0.5479566224441488,0.9482590556144714
0.0,0.0,0.0,0.9999943375587463,0.02414454344240525,-0.07532850875661687,0.0612410783322425,0.9999924898147583,0.03678261820218128,-0.07494729485741723,0.06098401727879539,0.9999923706054688,0.05022366597624195,-0.07502245832932301,0.0606127916624976,0.9999927282333374,-0.017385549043072473,-0.08185578659341608,0.049779565559594396,0.9999892711639404,-0.035304312735968485,-0.08692842711580863,0.04930911835964632,0.9999890923500061,-0.0530614493543068,-0.09213841268183381,0.048896159296758994,0.9999903440475464,0.05598764742462522,-0.04706375049799601,0.4304633118012633,0.9999885559082031,-0.08488259009225509,-0.07031231975860214,0.38552434673396274,0.9999843835830688,0.018381689000077837,0.0779503476899657,0.18726097210200926,0.999997615814209,-0.03894559736087564,0.07316582139701053,0.16961122112416574,0.9999974966049194,0.15921436877798348,0.3481827625065436,0.7197240499377112,0.9999653100967407,-0.2586925016314422,0.324667687356483,0.6708351856448047,0.9999549984931946,0.19517468701730942,1.6233982209747249,0.8980452047655483,0.964711606502533,-0.4934781482394429,1.4663050919597136,0.836585082773153,0.9787775874137878,-0.03726045478973377,4.207078005948928,-0.4362050202464842,0.9210634827613831,-0.6103395896783629,4.82617619729952,0.032522183139109324,0.9020233154296875,-0.07193479726187475,2.7230746618043007,-0.6098307204904435,0.8800438046455383,-0.3300938700941004,3.351039656199421,-0.37332425428211213,0.847127377986908,-0.12690705271201183,2.586918693056581,-0.6933515326602655,0.8847132921218872,-0.2361288219945537,3.2549580703896015,-0.51653125794629,0.8551510572433472,-0.16445937019098059,3.504564491106108,-0.44514633119901065,0.8694759607315063,-0.31791446361548714,4.116002531950706,-0.07424593930781176,0.8421882390975952,0.03866934316521797,1.3004153574517858,0.927732858287318,0.9996519684791565,-0.2122077074232291,1.3139738670130174,0.9195406069022849,0.9995542168617249,0.18551587408559972,1.802034297799069,-0.8239312468835777,0.9909828305244446,-0.4242428598104202,1.820854079938108,-0.8398835255168258,0.9903920888900757,0.0015375767753255916,1.645874887794824,-0.3501532173296428,0.9607023000717163,-0.15085976255301617,1.6333501158231183,-0.3437100250576757,0.9600867033004761,-0.034367799190993385,1.6089868626402295,-0.3269102801648643,0.9243671298027039,-0.11960670669417359,1.600459835872504,-0.32286882636446396,0.8943677544593811,0.022968548582219354,1.3546498222392351,-0.5605047354370495,0.9609687328338623,-0.1154896137196119,1.3474762427184674,-0.5447466646190358,0.9430379271507263
0.0,0.0,0.0,0.9999940395355225,0.024200878609747664,-0.07586472916201492,0.06097025853273615,0.9999921917915344,0.036789456751809495,-0.07549298641471851,0.06068026576536715,0.9999918937683105,0.05027766921914857,-0.0751231615874664,0.060353797769438444,0.999992311000824,-0.01745203964004259,-0.08359394238252883,0.05211976036137805,0.9999890327453613,-0.03537548431938614,-0.08972969160541076,0.05162552570044478,0.9999886155128479,-0.053168389850643274,-0.09569005003015718,0.051102975932753036,0.9999900460243225,0.05550970147040649,-0.04796565263303929,0.44366546741912105,0.9999878406524658,-0.08426173087046447,-0.07417597507639535,0.4037290045975245,0.9999840259552002,0.018259477891977717,0.07813824667247836,0.19894598690616813,0.9999974966049194,-0.039096336038225335,0.0727879733591872,0.1839607934747394,0.9999974370002747,0.15774331909914108,0.33848948148446634,0.727119787478264,0.9999632835388184,-0.2527449969906491,0.3097208859258824,0.6893310782109363,0.9999551177024841,0.19615413338597504,1.5964287241181,0.8999719619703055,0.9637377262115479,-0.48550346054436855,1.4224128290716591,0.8430345653452191,0.9779202938079834,-0.03945020727945839,4.199459671205391,-0.44187994317051776,0.9196566343307495,-0.609408029292728,4.754954953532097,0.09485489075815473,0.900054931640625,-0.07360357610666397,2.702196834185094,-0.611290704766369,0.8786235451698303,-0.33840794551370756,3.3680353807393693,-0.3374138505742535,0.8448988795280457,-0.12784728671813825,2.550564410867671,-0.7015736328934857,0.8833306431770325,-0.24573108127993176,3.2722608172412992,-0.49231772201826296,0.8529996275901794,-0.16730213787115727,3.4814506879191756,-0.4532268599413244,0.867918074131012,-0.32473444426513676,4.079568798562421,-0.028883956621211255,0.8399873375892639,0.041459732039583835,1.2991118866433036,0.928309001337896,0.9996494650840759,-0.21264665676501124,1.3116247018750389,0.9205660132382016,0.9995565414428711,0.18309633120824792,1.773510474036608,-0.8295911822705715,0.9906041026115417,-0.4261719233690752,1.8119036859234148,-0.8371894520436002,0.9903712272644043,0.0009306967194344482,1.6289931432575977,-0.3682588971409789,0.9593169689178467,-0.14987374658599184,1.6245377902779712,-0.34417364015975616,0.9589554071426392,-0.03441960122066086,1.5918350330960749,-0.34708561547963246,0.9236622452735901,-0.11631422355692872,1.5928325072842335,-0.3257740041572665,0.8942058086395264,0.02195403616496941,1.33328592242171,-0.5765087330705532,0.9600372314453125,-0.12210415113667172,1.3455275159243358,-0.558719493634363,0.9415158033370972
0.0,0.0,0.0,0.9999938607215881,0.023805865444205602,-0.07577734413238463,0.059432540736848144,0.9999920725822449,0.036323799559227106,-0.07546257369303065,0.05917555638839395,0.9999916553497314,0.0497610838370927,-0.07506666563833708,0.0588579123545989,0.9999921321868896,-0.017508421984443898,-0.08352536744869103,0.04889253063742281,0.9999890327453613,-0.03513746872336837,-0.0898968597659182,0.04838980951246315,0.9999884963035583,-0.05278367751387098,-0.0959523971806892,0.047918549132708516,0.9999900460243225,0.05509340803554284,-0.04838681446212519,0.43323749322200417,0.9999876022338867,-0.08459490541807688,-0.07567694810697001,0.38887977516094463,0.9999842643737793,0.018526889787759643,0.07783066091427468,0.19175324728377455,0.9999974370002747,-0.03831128134493693,0.07294122867176589,0.17528507606610363,0.9999974370002747,0.15717729652272175,0.33454616820918714,0.7183668435459971,0.9999621510505676,-0.25592107527125046,0.30879456022387664,0.6723452438677567,0.9999560117721558,0.1999567699370869,1.593807097165137,0.8849423464073154,0.9632900953292847,-0.49792534252160586,1.4454365743823268,0.822331501947905,0.9781824350357056,-0.03637627675780656,4.217540215704767,-0.4850473616194808,0.9190139174461365,-0.631522774550006,4.859578485643285,-0.043924950599615875,0.9023182988166809,-0.07486161918921849,2.689210023601829,-0.6359462773490859,0.8778603076934814,-0.3350774134360746,3.296808730960728,-0.42235749210832657,0.8480479121208191,-0.12846738675480887,2.530195011009099,-0.7252348453303542,0.8825056552886963,-0.24195471762750054,3.176694691413936,-0.5660074314033743,0.8559004068374634,-0.16872645770652053,3.4816143798884016,-0.48752978612046105,0.8670446872711182,-0.3325451968921519,4.110456344523277,-0.14046631280359217,0.8427145481109619,0.04086480337894433,1.2886360289328094,0.9224301977026862,0.9996520280838013,-0.21294372214776472,1.3013229426043167,0.914818992749012,0.9995652437210083,0.1867374325105922,1.775112173277465,-0.8198820763173336,0.9903545379638672,-0.43365620963810914,1.8308281435517368,-0.8423441070078431,0.9904211163520813,-0.0008578027720281798,1.6392901769607306,-0.357959693240206,0.9582804441452026,-0.15117257030234493,1.6241082873388801,-0.33901924562682734,0.9587611556053162,-0.03614101075677932,1.6030033477062882,-0.33265999128430623,0.9239174723625183,-0.11685437782010709,1.5939883158693495,-0.319658363920074,0.8942727446556091,0.021785925264897383,1.34957543829865,-0.5658257413769096,0.9593228101730347,-0.1273036857435278,1.3490972257127913,-0.5573166624563415,0.940750777721405
